logg,Teff,Z,xi,u,Filt,Met,Mod
3.5,10500,-1.5,2,0.174,H ,L,A
4,10500,-1.5,2,0.1684,H ,L,A
4.5,10500,-1.5,2,0.1655,H ,L,A
5,10500,-1.5,2,0.1649,H ,L,A
2.5,11000,-1.5,2,0.1964,H ,L,A
3,11000,-1.5,2,0.18,H ,L,A
3.5,11000,-1.5,2,0.1704,H ,L,A
4,11000,-1.5,2,0.1646,H ,L,A
4.5,11000,-1.5,2,0.1612,H ,L,A
5,11000,-1.5,2,0.1598,H ,L,A
2.5,11500,-1.5,2,0.1935,H ,L,A
3,11500,-1.5,2,0.1764,H ,L,A
3.5,11500,-1.5,2,0.1666,H ,L,A
4,11500,-1.5,2,0.1609,H ,L,A
4.5,11500,-1.5,2,0.1576,H ,L,A
5,11500,-1.5,2,0.1561,H ,L,A
2.5,12000,-1.5,2,0.1909,H ,L,A
3,12000,-1.5,2,0.1729,H ,L,A
3.5,12000,-1.5,2,0.1628,H ,L,A
4,12000,-1.5,2,0.1572,H ,L,A
4.5,12000,-1.5,2,0.154,H ,L,A
5,12000,-1.5,2,0.1527,H ,L,A
2.5,12500,-1.5,2,0.1888,H ,L,A
3,12500,-1.5,2,0.1697,H ,L,A
3.5,12500,-1.5,2,0.1592,H ,L,A
4,12500,-1.5,2,0.1535,H ,L,A
4.5,12500,-1.5,2,0.1504,H ,L,A
5,12500,-1.5,2,0.1493,H ,L,A
2.5,13000,-1.5,2,0.1872,H ,L,A
3,13000,-1.5,2,0.1669,H ,L,A
3.5,13000,-1.5,2,0.1558,H ,L,A
4,13000,-1.5,2,0.1499,H ,L,A
4.5,13000,-1.5,2,0.1469,H ,L,A
5,13000,-1.5,2,0.1459,H ,L,A
2,14000,-1.5,2,0.2304,H ,L,A
2.5,14000,-1.5,2,0.1857,H ,L,A
3,14000,-1.5,2,0.1627,H ,L,A
3.5,14000,-1.5,2,0.1501,H ,L,A
4,14000,-1.5,2,0.1435,H ,L,A
4.5,14000,-1.5,2,0.1403,H ,L,A
5,14000,-1.5,2,0.1392,H ,L,A
2.5,15000,-1.5,2,0.1858,H ,L,A
3,15000,-1.5,2,0.1598,H ,L,A
3.5,15000,-1.5,2,0.1457,H ,L,A
4,15000,-1.5,2,0.1383,H ,L,A
4.5,15000,-1.5,2,0.1348,H ,L,A
5,15000,-1.5,2,0.1334,H ,L,A
2.5,16000,-1.5,2,0.1872,H ,L,A
3,16000,-1.5,2,0.158,H ,L,A
3.5,16000,-1.5,2,0.1424,H ,L,A
4,16000,-1.5,2,0.1341,H ,L,A
4.5,16000,-1.5,2,0.13,H ,L,A
5,16000,-1.5,2,0.1286,H ,L,A
2.5,17000,-1.5,2,0.1901,H ,L,A
3,17000,-1.5,2,0.1572,H ,L,A
3.5,17000,-1.5,2,0.1399,H ,L,A
4,17000,-1.5,2,0.1309,H ,L,A
4.5,17000,-1.5,2,0.1264,H ,L,A
5,17000,-1.5,2,0.1247,H ,L,A
2.5,18000,-1.5,2,0.1944,H ,L,A
3,18000,-1.5,2,0.1571,H ,L,A
3.5,18000,-1.5,2,0.1384,H ,L,A
4,18000,-1.5,2,0.1284,H ,L,A
4.5,18000,-1.5,2,0.1236,H ,L,A
5,18000,-1.5,2,0.1216,H ,L,A
2.5,19000,-1.5,2,0.2012,H ,L,A
3,19000,-1.5,2,0.1579,H ,L,A
3.5,19000,-1.5,2,0.1373,H ,L,A
4,19000,-1.5,2,0.1267,H ,L,A
4.5,19000,-1.5,2,0.1215,H ,L,A
5,19000,-1.5,2,0.1194,H ,L,A
3,20000,-1.5,2,0.1598,H ,L,A
3.5,20000,-1.5,2,0.137,H ,L,A
4,20000,-1.5,2,0.1257,H ,L,A
4.5,20000,-1.5,2,0.1201,H ,L,A
5,20000,-1.5,2,0.118,H ,L,A
3,21000,-1.5,2,0.1629,H ,L,A
3.5,21000,-1.5,2,0.1377,H ,L,A
4,21000,-1.5,2,0.1253,H ,L,A
4.5,21000,-1.5,2,0.1195,H ,L,A
5,21000,-1.5,2,0.1173,H ,L,A
3,22000,-1.5,2,0.167,H ,L,A
3.5,22000,-1.5,2,0.1394,H ,L,A
4,22000,-1.5,2,0.1257,H ,L,A
4.5,22000,-1.5,2,0.1191,H ,L,A
5,22000,-1.5,2,0.1169,H ,L,A
3,23000,-1.5,2,0.1718,H ,L,A
3.5,23000,-1.5,2,0.1416,H ,L,A
4,23000,-1.5,2,0.1269,H ,L,A
4.5,23000,-1.5,2,0.1197,H ,L,A
5,23000,-1.5,2,0.1172,H ,L,A
3,24000,-1.5,2,0.1771,H ,L,A
3.5,24000,-1.5,2,0.1442,H ,L,A
4,24000,-1.5,2,0.1286,H ,L,A
4.5,24000,-1.5,2,0.1209,H ,L,A
5,24000,-1.5,2,0.1179,H ,L,A
3,25000,-1.5,2,0.1839,H ,L,A
3.5,25000,-1.5,2,0.1469,H ,L,A
4,25000,-1.5,2,0.1305,H ,L,A
4.5,25000,-1.5,2,0.1225,H ,L,A
5,25000,-1.5,2,0.1191,H ,L,A
3,26000,-1.5,2,0.1916,H ,L,A
3.5,26000,-1.5,2,0.1498,H ,L,A
4,26000,-1.5,2,0.1323,H ,L,A
4.5,26000,-1.5,2,0.124,H ,L,A
5,26000,-1.5,2,0.1204,H ,L,A
3.5,27000,-1.5,2,0.1524,H ,L,A
4,27000,-1.5,2,0.1337,H ,L,A
4.5,27000,-1.5,2,0.1251,H ,L,A
5,27000,-1.5,2,0.1214,H ,L,A
3.5,28000,-1.5,2,0.1547,H ,L,A
4,28000,-1.5,2,0.1347,H ,L,A
4.5,28000,-1.5,2,0.1256,H ,L,A
5,28000,-1.5,2,0.1216,H ,L,A
3.5,29000,-1.5,2,0.1548,H ,L,A
4,29000,-1.5,2,0.1348,H ,L,A
4.5,29000,-1.5,2,0.1252,H ,L,A
5,29000,-1.5,2,0.121,H ,L,A
3.5,30000,-1.5,2,0.1531,H ,L,A
4,30000,-1.5,2,0.1335,H ,L,A
4.5,30000,-1.5,2,0.1238,H ,L,A
5,30000,-1.5,2,0.1194,H ,L,A
3.5,31000,-1.5,2,0.1518,H ,L,A
4,31000,-1.5,2,0.1306,H ,L,A
4.5,31000,-1.5,2,0.1211,H ,L,A
5,31000,-1.5,2,0.1166,H ,L,A
4,32000,-1.5,2,0.1269,H ,L,A
4.5,32000,-1.5,2,0.1172,H ,L,A
5,32000,-1.5,2,0.1127,H ,L,A
4,33000,-1.5,2,0.1236,H ,L,A
4.5,33000,-1.5,2,0.1126,H ,L,A
5,33000,-1.5,2,0.1079,H ,L,A
4,34000,-1.5,2,0.1211,H ,L,A
4.5,34000,-1.5,2,0.1083,H ,L,A
5,34000,-1.5,2,0.1028,H ,L,A
4,35000,-1.5,2,0.1185,H ,L,A
4.5,35000,-1.5,2,0.1045,H ,L,A
5,35000,-1.5,2,0.0979,H ,L,A
4.5,37500,-1.5,2,0.0952,H ,L,A
5,37500,-1.5,2,0.0875,H ,L,A
4.5,40000,-1.5,2,0.0882,H ,L,A
5,40000,-1.5,2,0.0786,H ,L,A
5,42500,-1.5,2,0.0744,H ,L,A
5,45000,-1.5,2,0.0733,H ,L,A
5,47500,-1.5,2,0.0728,H ,L,A
5,50000,-1.5,2,0.0727,H ,L,A
0,3500,-1,2,0.4873,H ,L,A
0.5,3500,-1,2,0.4773,H ,L,A
1,3500,-1,2,0.4689,H ,L,A
1.5,3500,-1,2,0.4635,H ,L,A
2,3500,-1,2,0.4525,H ,L,A
2.5,3500,-1,2,0.4121,H ,L,A
3,3500,-1,2,0.3041,H ,L,A
3.5,3500,-1,2,0.2426,H ,L,A
4,3500,-1,2,0.2226,H ,L,A
4.5,3500,-1,2,0.2185,H ,L,A
5,3500,-1,2,0.2206,H ,L,A
0,3750,-1,2,0.4594,H ,L,A
0.5,3750,-1,2,0.455,H ,L,A
1,3750,-1,2,0.4461,H ,L,A
1.5,3750,-1,2,0.4376,H ,L,A
2,3750,-1,2,0.4314,H ,L,A
2.5,3750,-1,2,0.4271,H ,L,A
3,3750,-1,2,0.4043,H ,L,A
3.5,3750,-1,2,0.3349,H ,L,A
4,3750,-1,2,0.2587,H ,L,A
4.5,3750,-1,2,0.2256,H ,L,A
5,3750,-1,2,0.2154,H ,L,A
0,4000,-1,2,0.4306,H ,L,A
0.5,4000,-1,2,0.4274,H ,L,A
1,4000,-1,2,0.4213,H ,L,A
1.5,4000,-1,2,0.4144,H ,L,A
2,4000,-1,2,0.4085,H ,L,A
2.5,4000,-1,2,0.4036,H ,L,A
3,4000,-1,2,0.3986,H ,L,A
3.5,4000,-1,2,0.3867,H ,L,A
4,4000,-1,2,0.3455,H ,L,A
4.5,4000,-1,2,0.2798,H ,L,A
5,4000,-1,2,0.2343,H ,L,A
0,4250,-1,2,0.4016,H ,L,A
0.5,4250,-1,2,0.3998,H ,L,A
1,4250,-1,2,0.3959,H ,L,A
1.5,4250,-1,2,0.3917,H ,L,A
2,4250,-1,2,0.3865,H ,L,A
2.5,4250,-1,2,0.382,H ,L,A
3,4250,-1,2,0.3782,H ,L,A
3.5,4250,-1,2,0.3741,H ,L,A
4,4250,-1,2,0.3648,H ,L,A
4.5,4250,-1,2,0.3385,H ,L,A
5,4250,-1,2,0.2906,H ,L,A
0,4500,-1,2,0.3704,H ,L,A
0.5,4500,-1,2,0.3702,H ,L,A
1,4500,-1,2,0.3698,H ,L,A
1.5,4500,-1,2,0.368,H ,L,A
2,4500,-1,2,0.3662,H ,L,A
2.5,4500,-1,2,0.3615,H ,L,A
3,4500,-1,2,0.3582,H ,L,A
3.5,4500,-1,2,0.3552,H ,L,A
4,4500,-1,2,0.3507,H ,L,A
4.5,4500,-1,2,0.344,H ,L,A
5,4500,-1,2,0.3246,H ,L,A
0,4750,-1,2,0.3434,H ,L,A
0.5,4750,-1,2,0.3446,H ,L,A
1,4750,-1,2,0.3452,H ,L,A
1.5,4750,-1,2,0.3452,H ,L,A
2,4750,-1,2,0.3439,H ,L,A
2.5,4750,-1,2,0.3411,H ,L,A
3,4750,-1,2,0.3387,H ,L,A
3.5,4750,-1,2,0.3363,H ,L,A
4,4750,-1,2,0.3339,H ,L,A
4.5,4750,-1,2,0.3303,H ,L,A
5,4750,-1,2,0.3238,H ,L,A
0,5000,-1,2,0.323,H ,L,A
0.5,5000,-1,2,0.3234,H ,L,A
1,5000,-1,2,0.3236,H ,L,A
1.5,5000,-1,2,0.3234,H ,L,A
2,5000,-1,2,0.3229,H ,L,A
2.5,5000,-1,2,0.3225,H ,L,A
3,5000,-1,2,0.3209,H ,L,A
3.5,5000,-1,2,0.3191,H ,L,A
4,5000,-1,2,0.317,H ,L,A
4.5,5000,-1,2,0.3145,H ,L,A
5,5000,-1,2,0.3108,H ,L,A
0,5250,-1,2,0.3072,H ,L,A
0.5,5250,-1,2,0.306,H ,L,A
1,5250,-1,2,0.3063,H ,L,A
1.5,5250,-1,2,0.3064,H ,L,A
2,5250,-1,2,0.3061,H ,L,A
2.5,5250,-1,2,0.3052,H ,L,A
3,5250,-1,2,0.3044,H ,L,A
3.5,5250,-1,2,0.3032,H ,L,A
4,5250,-1,2,0.3019,H ,L,A
4.5,5250,-1,2,0.2991,H ,L,A
5,5250,-1,2,0.2966,H ,L,A
0,5500,-1,2,0.3239,H ,L,A
0.5,5500,-1,2,0.2898,H ,L,A
1,5500,-1,2,0.2892,H ,L,A
1.5,5500,-1,2,0.2902,H ,L,A
2,5500,-1,2,0.2906,H ,L,A
2.5,5500,-1,2,0.2902,H ,L,A
3,5500,-1,2,0.29,H ,L,A
3.5,5500,-1,2,0.2896,H ,L,A
4,5500,-1,2,0.2882,H ,L,A
4.5,5500,-1,2,0.2855,H ,L,A
5,5500,-1,2,0.2824,H ,L,A
0,5750,-1,2,0.3208,H ,L,A
0.5,5750,-1,2,0.3132,H ,L,A
1,5750,-1,2,0.2728,H ,L,A
1.5,5750,-1,2,0.2741,H ,L,A
2,5750,-1,2,0.2752,H ,L,A
2.5,5750,-1,2,0.2765,H ,L,A
3,5750,-1,2,0.2772,H ,L,A
3.5,5750,-1,2,0.2775,H ,L,A
4,5750,-1,2,0.2773,H ,L,A
4.5,5750,-1,2,0.2759,H ,L,A
5,5750,-1,2,0.2738,H ,L,A
0,6000,-1,2,0.3199,H ,L,A
0.5,6000,-1,2,0.3052,H ,L,A
1,6000,-1,2,0.3007,H ,L,A
1.5,6000,-1,2,0.258,H ,L,A
2,6000,-1,2,0.2602,H ,L,A
2.5,6000,-1,2,0.2625,H ,L,A
3,6000,-1,2,0.2646,H ,L,A
3.5,6000,-1,2,0.2669,H ,L,A
4,6000,-1,2,0.2676,H ,L,A
4.5,6000,-1,2,0.268,H ,L,A
5,6000,-1,2,0.2658,H ,L,A
0.5,6250,-1,2,0.3007,H ,L,A
1,6250,-1,2,0.2914,H ,L,A
1.5,6250,-1,2,0.2893,H ,L,A
2,6250,-1,2,0.246,H ,L,A
2.5,6250,-1,2,0.2489,H ,L,A
3,6250,-1,2,0.2525,H ,L,A
3.5,6250,-1,2,0.256,H ,L,A
4,6250,-1,2,0.2584,H ,L,A
4.5,6250,-1,2,0.2606,H ,L,A
5,6250,-1,2,0.2602,H ,L,A
0.5,6500,-1,2,0.2988,H ,L,A
1,6500,-1,2,0.2843,H ,L,A
1.5,6500,-1,2,0.2788,H ,L,A
2,6500,-1,2,0.2785,H ,L,A
2.5,6500,-1,2,0.2357,H ,L,A
3,6500,-1,2,0.2399,H ,L,A
3.5,6500,-1,2,0.2447,H ,L,A
4,6500,-1,2,0.2488,H ,L,A
4.5,6500,-1,2,0.2523,H ,L,A
5,6500,-1,2,0.2535,H ,L,A
0.5,6750,-1,2,0.3004,H ,L,A
1,6750,-1,2,0.2794,H ,L,A
1.5,6750,-1,2,0.2703,H ,L,A
2,6750,-1,2,0.2675,H ,L,A
2.5,6750,-1,2,0.2685,H ,L,A
3,6750,-1,2,0.229,H ,L,A
3.5,6750,-1,2,0.2337,H ,L,A
4,6750,-1,2,0.2387,H ,L,A
4.5,6750,-1,2,0.2437,H ,L,A
5,6750,-1,2,0.2472,H ,L,A
0.5,7000,-1,2,0.3042,H ,L,A
1,7000,-1,2,0.2775,H ,L,A
1.5,7000,-1,2,0.2632,H ,L,A
2,7000,-1,2,0.2578,H ,L,A
2.5,7000,-1,2,0.2573,H ,L,A
3,7000,-1,2,0.2597,H ,L,A
3.5,7000,-1,2,0.2246,H ,L,A
4,7000,-1,2,0.2292,H ,L,A
4.5,7000,-1,2,0.235,H ,L,A
5,7000,-1,2,0.2398,H ,L,A
0.5,7250,-1,2,0.3094,H ,L,A
1,7250,-1,2,0.2776,H ,L,A
1.5,7250,-1,2,0.2585,H ,L,A
2,7250,-1,2,0.2492,H ,L,A
2.5,7250,-1,2,0.2472,H ,L,A
3,7250,-1,2,0.2485,H ,L,A
3.5,7250,-1,2,0.2187,H ,L,A
4,7250,-1,2,0.2206,H ,L,A
4.5,7250,-1,2,0.2262,H ,L,A
5,7250,-1,2,0.2318,H ,L,A
0.5,7500,-1,2,0.3178,H ,L,A
1,7500,-1,2,0.2787,H ,L,A
1.5,7500,-1,2,0.256,H ,L,A
2,7500,-1,2,0.2429,H ,L,A
2.5,7500,-1,2,0.2373,H ,L,A
3,7500,-1,2,0.2374,H ,L,A
3.5,7500,-1,2,0.2403,H ,L,A
4,7500,-1,2,0.215,H ,L,A
4.5,7500,-1,2,0.2184,H ,L,A
5,7500,-1,2,0.2237,H ,L,A
1,7750,-1,2,0.2812,H ,L,A
1.5,7750,-1,2,0.2542,H ,L,A
2,7750,-1,2,0.2381,H ,L,A
2.5,7750,-1,2,0.2293,H ,L,A
3,7750,-1,2,0.2269,H ,L,A
3.5,7750,-1,2,0.2293,H ,L,A
4,7750,-1,2,0.2336,H ,L,A
4.5,7750,-1,2,0.2146,H ,L,A
5,7750,-1,2,0.2173,H ,L,A
1,8000,-1,2,0.2867,H ,L,A
1.5,8000,-1,2,0.2535,H ,L,A
2,8000,-1,2,0.2346,H ,L,A
2.5,8000,-1,2,0.2236,H ,L,A
3,8000,-1,2,0.2183,H ,L,A
3.5,8000,-1,2,0.2181,H ,L,A
4,8000,-1,2,0.2227,H ,L,A
4.5,8000,-1,2,0.2288,H ,L,A
5,8000,-1,2,0.2112,H ,L,A
1,8250,-1,2,0.2954,H ,L,A
1.5,8250,-1,2,0.2545,H ,L,A
2,8250,-1,2,0.2322,H ,L,A
2.5,8250,-1,2,0.219,H ,L,A
3,8250,-1,2,0.2117,H ,L,A
3.5,8250,-1,2,0.2087,H ,L,A
4,8250,-1,2,0.2114,H ,L,A
4.5,8250,-1,2,0.2181,H ,L,A
5,8250,-1,2,0.2252,H ,L,A
1.5,8500,-1,2,0.2565,H ,L,A
2,8500,-1,2,0.2306,H ,L,A
2.5,8500,-1,2,0.2154,H ,L,A
3,8500,-1,2,0.2068,H ,L,A
3.5,8500,-1,2,0.2023,H ,L,A
4,8500,-1,2,0.2016,H ,L,A
4.5,8500,-1,2,0.2069,H ,L,A
5,8500,-1,2,0.2141,H ,L,A
1.5,8750,-1,2,0.2599,H ,L,A
2,8750,-1,2,0.2301,H ,L,A
2.5,8750,-1,2,0.2129,H ,L,A
3,8750,-1,2,0.2028,H ,L,A
3.5,8750,-1,2,0.1971,H ,L,A
4,8750,-1,2,0.1947,H ,L,A
4.5,8750,-1,2,0.1963,H ,L,A
5,8750,-1,2,0.2041,H ,L,A
1.5,9000,-1,2,0.2636,H ,L,A
2,9000,-1,2,0.2299,H ,L,A
2.5,9000,-1,2,0.2108,H ,L,A
3,9000,-1,2,0.1994,H ,L,A
3.5,9000,-1,2,0.1927,H ,L,A
4,9000,-1,2,0.1894,H ,L,A
4.5,9000,-1,2,0.189,H ,L,A
5,9000,-1,2,0.1914,H ,L,A
2,9250,-1,2,0.2298,H ,L,A
2.5,9250,-1,2,0.2087,H ,L,A
3,9250,-1,2,0.1963,H ,L,A
3.5,9250,-1,2,0.1893,H ,L,A
4,9250,-1,2,0.1856,H ,L,A
4.5,9250,-1,2,0.1843,H ,L,A
5,9250,-1,2,0.1852,H ,L,A
2,9500,-1,2,0.2298,H ,L,A
2.5,9500,-1,2,0.2071,H ,L,A
3,9500,-1,2,0.1938,H ,L,A
3.5,9500,-1,2,0.186,H ,L,A
4,9500,-1,2,0.1818,H ,L,A
4.5,9500,-1,2,0.18,H ,L,A
5,9500,-1,2,0.1802,H ,L,A
2,9750,-1,2,0.2296,H ,L,A
2.5,9750,-1,2,0.2056,H ,L,A
3,9750,-1,2,0.1911,H ,L,A
3.5,9750,-1,2,0.1827,H ,L,A
4,9750,-1,2,0.178,H ,L,A
4.5,9750,-1,2,0.1759,H ,L,A
5,9750,-1,2,0.176,H ,L,A
2,10000,-1,2,0.2291,H ,L,A
2.5,10000,-1,2,0.204,H ,L,A
3,10000,-1,2,0.1888,H ,L,A
3.5,10000,-1,2,0.1796,H ,L,A
4,10000,-1,2,0.1746,H ,L,A
4.5,10000,-1,2,0.1724,H ,L,A
5,10000,-1,2,0.1725,H ,L,A
2,10500,-1,2,0.2276,H ,L,A
2.5,10500,-1,2,0.2009,H ,L,A
3,10500,-1,2,0.1849,H ,L,A
3.5,10500,-1,2,0.175,H ,L,A
4,10500,-1,2,0.1691,H ,L,A
4.5,10500,-1,2,0.1661,H ,L,A
5,10500,-1,2,0.1653,H ,L,A
2.5,11000,-1,2,0.1976,H ,L,A
3,11000,-1,2,0.181,H ,L,A
3.5,11000,-1,2,0.171,H ,L,A
4,11000,-1,2,0.1649,H ,L,A
4.5,11000,-1,2,0.1612,H ,L,A
5,11000,-1,2,0.1597,H ,L,A
2.5,11500,-1,2,0.1943,H ,L,A
3,11500,-1,2,0.1771,H ,L,A
3.5,11500,-1,2,0.1671,H ,L,A
4,11500,-1,2,0.1611,H ,L,A
4.5,11500,-1,2,0.1574,H ,L,A
5,11500,-1,2,0.1557,H ,L,A
2.5,12000,-1,2,0.1914,H ,L,A
3,12000,-1,2,0.1733,H ,L,A
3.5,12000,-1,2,0.1631,H ,L,A
4,12000,-1,2,0.1572,H ,L,A
4.5,12000,-1,2,0.1539,H ,L,A
5,12000,-1,2,0.1523,H ,L,A
2.5,12500,-1,2,0.1891,H ,L,A
3,12500,-1,2,0.1698,H ,L,A
3.5,12500,-1,2,0.1592,H ,L,A
4,12500,-1,2,0.1534,H ,L,A
4.5,12500,-1,2,0.1502,H ,L,A
5,12500,-1,2,0.1489,H ,L,A
2.5,13000,-1,2,0.1875,H ,L,A
3,13000,-1,2,0.1668,H ,L,A
3.5,13000,-1,2,0.1555,H ,L,A
4,13000,-1,2,0.1496,H ,L,A
4.5,13000,-1,2,0.1466,H ,L,A
5,13000,-1,2,0.1454,H ,L,A
2,14000,-1,2,0.2316,H ,L,A
2.5,14000,-1,2,0.186,H ,L,A
3,14000,-1,2,0.1625,H ,L,A
3.5,14000,-1,2,0.1496,H ,L,A
4,14000,-1,2,0.1429,H ,L,A
4.5,14000,-1,2,0.1397,H ,L,A
5,14000,-1,2,0.1386,H ,L,A
2.5,15000,-1,2,0.1862,H ,L,A
3,15000,-1,2,0.1597,H ,L,A
3.5,15000,-1,2,0.1452,H ,L,A
4,15000,-1,2,0.1376,H ,L,A
4.5,15000,-1,2,0.134,H ,L,A
5,15000,-1,2,0.1327,H ,L,A
2.5,16000,-1,2,0.1878,H ,L,A
3,16000,-1,2,0.1579,H ,L,A
3.5,16000,-1,2,0.1419,H ,L,A
4,16000,-1,2,0.1333,H ,L,A
4.5,16000,-1,2,0.1292,H ,L,A
5,16000,-1,2,0.1276,H ,L,A
2.5,17000,-1,2,0.1911,H ,L,A
3,17000,-1,2,0.1571,H ,L,A
3.5,17000,-1,2,0.1395,H ,L,A
4,17000,-1,2,0.1301,H ,L,A
4.5,17000,-1,2,0.1253,H ,L,A
5,17000,-1,2,0.1235,H ,L,A
2.5,18000,-1,2,0.1959,H ,L,A
3,18000,-1,2,0.1571,H ,L,A
3.5,18000,-1,2,0.1379,H ,L,A
4,18000,-1,2,0.1276,H ,L,A
4.5,18000,-1,2,0.1223,H ,L,A
5,18000,-1,2,0.1203,H ,L,A
2.5,19000,-1,2,0.2035,H ,L,A
3,19000,-1,2,0.1581,H ,L,A
3.5,19000,-1,2,0.1367,H ,L,A
4,19000,-1,2,0.1257,H ,L,A
4.5,19000,-1,2,0.1201,H ,L,A
5,19000,-1,2,0.1179,H ,L,A
3,20000,-1,2,0.1604,H ,L,A
3.5,20000,-1,2,0.1365,H ,L,A
4,20000,-1,2,0.1245,H ,L,A
4.5,20000,-1,2,0.1187,H ,L,A
5,20000,-1,2,0.1162,H ,L,A
3,21000,-1,2,0.1637,H ,L,A
3.5,21000,-1,2,0.1373,H ,L,A
4,21000,-1,2,0.124,H ,L,A
4.5,21000,-1,2,0.1177,H ,L,A
5,21000,-1,2,0.1152,H ,L,A
3,22000,-1,2,0.1681,H ,L,A
3.5,22000,-1,2,0.1391,H ,L,A
4,22000,-1,2,0.1246,H ,L,A
4.5,22000,-1,2,0.1176,H ,L,A
5,22000,-1,2,0.115,H ,L,A
3,23000,-1,2,0.1728,H ,L,A
3.5,23000,-1,2,0.1416,H ,L,A
4,23000,-1,2,0.1259,H ,L,A
4.5,23000,-1,2,0.1184,H ,L,A
5,23000,-1,2,0.1154,H ,L,A
3,24000,-1,2,0.1779,H ,L,A
3.5,24000,-1,2,0.1441,H ,L,A
4,24000,-1,2,0.1278,H ,L,A
4.5,24000,-1,2,0.1197,H ,L,A
5,24000,-1,2,0.1164,H ,L,A
3,25000,-1,2,0.1847,H ,L,A
3.5,25000,-1,2,0.1465,H ,L,A
4,25000,-1,2,0.1296,H ,L,A
4.5,25000,-1,2,0.1213,H ,L,A
5,25000,-1,2,0.1177,H ,L,A
3,26000,-1,2,0.193,H ,L,A
3.5,26000,-1,2,0.1491,H ,L,A
4,26000,-1,2,0.1313,H ,L,A
4.5,26000,-1,2,0.1228,H ,L,A
5,26000,-1,2,0.1191,H ,L,A
3.5,27000,-1,2,0.152,H ,L,A
4,27000,-1,2,0.1324,H ,L,A
4.5,27000,-1,2,0.1238,H ,L,A
5,27000,-1,2,0.1201,H ,L,A
3.5,28000,-1,2,0.1545,H ,L,A
4,28000,-1,2,0.1334,H ,L,A
4.5,28000,-1,2,0.1241,H ,L,A
5,28000,-1,2,0.1202,H ,L,A
3.5,29000,-1,2,0.1555,H ,L,A
4,29000,-1,2,0.134,H ,L,A
4.5,29000,-1,2,0.1239,H ,L,A
5,29000,-1,2,0.1196,H ,L,A
3.5,30000,-1,2,0.1549,H ,L,A
4,30000,-1,2,0.1333,H ,L,A
4.5,30000,-1,2,0.1228,H ,L,A
5,30000,-1,2,0.1182,H ,L,A
3.5,31000,-1,2,0.1544,H ,L,A
4,31000,-1,2,0.1312,H ,L,A
4.5,31000,-1,2,0.1208,H ,L,A
5,31000,-1,2,0.1158,H ,L,A
4,32000,-1,2,0.1283,H ,L,A
4.5,32000,-1,2,0.1175,H ,L,A
5,32000,-1,2,0.1124,H ,L,A
4,33000,-1,2,0.1257,H ,L,A
4.5,33000,-1,2,0.1137,H ,L,A
5,33000,-1,2,0.1082,H ,L,A
4,34000,-1,2,0.1237,H ,L,A
4.5,34000,-1,2,0.11,H ,L,A
5,34000,-1,2,0.1037,H ,L,A
4,35000,-1,2,0.1216,H ,L,A
4.5,35000,-1,2,0.1069,H ,L,A
5,35000,-1,2,0.0996,H ,L,A
4.5,37500,-1,2,0.0987,H ,L,A
5,37500,-1,2,0.0905,H ,L,A
4.5,40000,-1,2,0.0921,H ,L,A
5,40000,-1,2,0.0821,H ,L,A
5,42500,-1,2,0.0777,H ,L,A
5,45000,-1,2,0.0762,H ,L,A
5,47500,-1,2,0.0757,H ,L,A
5,50000,-1,2,0.0757,H ,L,A
0,3500,-0.5,2,0.4917,H ,L,A
0.5,3500,-0.5,2,0.4868,H ,L,A
1,3500,-0.5,2,0.4809,H ,L,A
1.5,3500,-0.5,2,0.4748,H ,L,A
2,3500,-0.5,2,0.4678,H ,L,A
2.5,3500,-0.5,2,0.4563,H ,L,A
3,3500,-0.5,2,0.4028,H ,L,A
3.5,3500,-0.5,2,0.2957,H ,L,A
4,3500,-0.5,2,0.243,H ,L,A
4.5,3500,-0.5,2,0.2268,H ,L,A
5,3500,-0.5,2,0.2209,H ,L,A
0,3750,-0.5,2,0.4698,H ,L,A
0.5,3750,-0.5,2,0.4662,H ,L,A
1,3750,-0.5,2,0.4616,H ,L,A
1.5,3750,-0.5,2,0.4568,H ,L,A
2,3750,-0.5,2,0.4518,H ,L,A
2.5,3750,-0.5,2,0.4463,H ,L,A
3,3750,-0.5,2,0.4371,H ,L,A
3.5,3750,-0.5,2,0.4004,H ,L,A
4,3750,-0.5,2,0.3145,H ,L,A
4.5,3750,-0.5,2,0.2513,H ,L,A
5,3750,-0.5,2,0.2261,H ,L,A
0,4000,-0.5,2,0.4433,H ,L,A
0.5,4000,-0.5,2,0.4407,H ,L,A
1,4000,-0.5,2,0.437,H ,L,A
1.5,4000,-0.5,2,0.4329,H ,L,A
2,4000,-0.5,2,0.43,H ,L,A
2.5,4000,-0.5,2,0.4266,H ,L,A
3,4000,-0.5,2,0.4229,H ,L,A
3.5,4000,-0.5,2,0.416,H ,L,A
4,4000,-0.5,2,0.3904,H ,L,A
4.5,4000,-0.5,2,0.3295,H ,L,A
5,4000,-0.5,2,0.264,H ,L,A
0,4250,-0.5,2,0.4153,H ,L,A
0.5,4250,-0.5,2,0.4129,H ,L,A
1,4250,-0.5,2,0.4102,H ,L,A
1.5,4250,-0.5,2,0.4084,H ,L,A
2,4250,-0.5,2,0.4055,H ,L,A
2.5,4250,-0.5,2,0.4036,H ,L,A
3,4250,-0.5,2,0.4019,H ,L,A
