logg,Teff,Z,xi,u,Filt,Met,Mod
3.5,9750,-4.5,2,0.401,R,L,A
4,9750,-4.5,2,0.4011,R,L,A
4.5,9750,-4.5,2,0.4026,R,L,A
5,9750,-4.5,2,0.4051,R,L,A
2,10000,-4.5,2,0.4206,R,L,A
2.5,10000,-4.5,2,0.4053,R,L,A
3,10000,-4.5,2,0.3973,R,L,A
3.5,10000,-4.5,2,0.3941,R,L,A
4,10000,-4.5,2,0.3935,R,L,A
4.5,10000,-4.5,2,0.3943,R,L,A
5,10000,-4.5,2,0.3961,R,L,A
2,10500,-4.5,2,0.4148,R,L,A
2.5,10500,-4.5,2,0.3968,R,L,A
3,10500,-4.5,2,0.387,R,L,A
3.5,10500,-4.5,2,0.3824,R,L,A
4,10500,-4.5,2,0.3808,R,L,A
4.5,10500,-4.5,2,0.3807,R,L,A
5,10500,-4.5,2,0.3811,R,L,A
2.5,11000,-4.5,2,0.3897,R,L,A
3,11000,-4.5,2,0.3784,R,L,A
3.5,11000,-4.5,2,0.3727,R,L,A
4,11000,-4.5,2,0.3702,R,L,A
4.5,11000,-4.5,2,0.3695,R,L,A
5,11000,-4.5,2,0.3695,R,L,A
2.5,11500,-4.5,2,0.3837,R,L,A
3,11500,-4.5,2,0.3709,R,L,A
3.5,11500,-4.5,2,0.3641,R,L,A
4,11500,-4.5,2,0.361,R,L,A
4.5,11500,-4.5,2,0.3599,R,L,A
5,11500,-4.5,2,0.3596,R,L,A
2.5,12000,-4.5,2,0.3787,R,L,A
3,12000,-4.5,2,0.3643,R,L,A
3.5,12000,-4.5,2,0.3566,R,L,A
4,12000,-4.5,2,0.3529,R,L,A
4.5,12000,-4.5,2,0.3513,R,L,A
5,12000,-4.5,2,0.3508,R,L,A
2.5,12500,-4.5,2,0.3745,R,L,A
3,12500,-4.5,2,0.3584,R,L,A
3.5,12500,-4.5,2,0.3498,R,L,A
4,12500,-4.5,2,0.3455,R,L,A
4.5,12500,-4.5,2,0.3435,R,L,A
5,12500,-4.5,2,0.3428,R,L,A
2.5,13000,-4.5,2,0.3711,R,L,A
3,13000,-4.5,2,0.3533,R,L,A
3.5,13000,-4.5,2,0.3437,R,L,A
4,13000,-4.5,2,0.3387,R,L,A
4.5,13000,-4.5,2,0.3364,R,L,A
5,13000,-4.5,2,0.3355,R,L,A
2,14000,-4.5,2,0.4051,R,L,A
2.5,14000,-4.5,2,0.3661,R,L,A
3,14000,-4.5,2,0.3448,R,L,A
3.5,14000,-4.5,2,0.3331,R,L,A
4,14000,-4.5,2,0.3269,R,L,A
4.5,14000,-4.5,2,0.3238,R,L,A
5,14000,-4.5,2,0.3223,R,L,A
2.5,15000,-4.5,2,0.3632,R,L,A
3,15000,-4.5,2,0.3383,R,L,A
3.5,15000,-4.5,2,0.3245,R,L,A
4,15000,-4.5,2,0.3169,R,L,A
4.5,15000,-4.5,2,0.3129,R,L,A
5,15000,-4.5,2,0.3109,R,L,A
2.5,16000,-4.5,2,0.3618,R,L,A
3,16000,-4.5,2,0.3331,R,L,A
3.5,16000,-4.5,2,0.3172,R,L,A
4,16000,-4.5,2,0.3084,R,L,A
4.5,16000,-4.5,2,0.3036,R,L,A
5,16000,-4.5,2,0.301,R,L,A
2.5,17000,-4.5,2,0.3619,R,L,A
3,17000,-4.5,2,0.3289,R,L,A
3.5,17000,-4.5,2,0.311,R,L,A
4,17000,-4.5,2,0.301,R,L,A
4.5,17000,-4.5,2,0.2955,R,L,A
5,17000,-4.5,2,0.2925,R,L,A
2.5,18000,-4.5,2,0.3641,R,L,A
3,18000,-4.5,2,0.3255,R,L,A
3.5,18000,-4.5,2,0.3054,R,L,A
4,18000,-4.5,2,0.2944,R,L,A
4.5,18000,-4.5,2,0.2882,R,L,A
5,18000,-4.5,2,0.2849,R,L,A
2.5,19000,-4.5,2,0.3691,R,L,A
3,19000,-4.5,2,0.3231,R,L,A
3.5,19000,-4.5,2,0.3003,R,L,A
4,19000,-4.5,2,0.2882,R,L,A
4.5,19000,-4.5,2,0.2815,R,L,A
5,19000,-4.5,2,0.278,R,L,A
3,20000,-4.5,2,0.3224,R,L,A
3.5,20000,-4.5,2,0.2959,R,L,A
4,20000,-4.5,2,0.2823,R,L,A
4.5,20000,-4.5,2,0.2752,R,L,A
5,20000,-4.5,2,0.2715,R,L,A
3,21000,-4.5,2,0.3235,R,L,A
3.5,21000,-4.5,2,0.2928,R,L,A
4,21000,-4.5,2,0.2771,R,L,A
4.5,21000,-4.5,2,0.2692,R,L,A
5,21000,-4.5,2,0.2653,R,L,A
3,22000,-4.5,2,0.3261,R,L,A
3.5,22000,-4.5,2,0.2911,R,L,A
4,22000,-4.5,2,0.273,R,L,A
4.5,22000,-4.5,2,0.2638,R,L,A
5,22000,-4.5,2,0.2594,R,L,A
3,23000,-4.5,2,0.3304,R,L,A
3.5,23000,-4.5,2,0.2907,R,L,A
4,23000,-4.5,2,0.2702,R,L,A
4.5,23000,-4.5,2,0.2595,R,L,A
5,23000,-4.5,2,0.2543,R,L,A
3,24000,-4.5,2,0.3364,R,L,A
3.5,24000,-4.5,2,0.2913,R,L,A
4,24000,-4.5,2,0.2684,R,L,A
4.5,24000,-4.5,2,0.2563,R,L,A
5,24000,-4.5,2,0.2501,R,L,A
3,25000,-4.5,2,0.3436,R,L,A
3.5,25000,-4.5,2,0.2928,R,L,A
4,25000,-4.5,2,0.2674,R,L,A
4.5,25000,-4.5,2,0.2539,R,L,A
5,25000,-4.5,2,0.2468,R,L,A
3,26000,-4.5,2,0.3482,R,L,A
3.5,26000,-4.5,2,0.2948,R,L,A
4,26000,-4.5,2,0.267,R,L,A
4.5,26000,-4.5,2,0.2521,R,L,A
5,26000,-4.5,2,0.2442,R,L,A
3.5,27000,-4.5,2,0.2964,R,L,A
4,27000,-4.5,2,0.2666,R,L,A
4.5,27000,-4.5,2,0.2506,R,L,A
5,27000,-4.5,2,0.2419,R,L,A
3.5,28000,-4.5,2,0.2956,R,L,A
4,28000,-4.5,2,0.2659,R,L,A
4.5,28000,-4.5,2,0.2489,R,L,A
5,28000,-4.5,2,0.2397,R,L,A
3.5,29000,-4.5,2,0.2914,R,L,A
4,29000,-4.5,2,0.2637,R,L,A
4.5,29000,-4.5,2,0.2465,R,L,A
5,29000,-4.5,2,0.2368,R,L,A
3.5,30000,-4.5,2,0.2863,R,L,A
4,30000,-4.5,2,0.2589,R,L,A
4.5,30000,-4.5,2,0.2426,R,L,A
5,30000,-4.5,2,0.233,R,L,A
3.5,31000,-4.5,2,0.2821,R,L,A
4,31000,-4.5,2,0.2526,R,L,A
4.5,31000,-4.5,2,0.2369,R,L,A
5,31000,-4.5,2,0.2276,R,L,A
4,32000,-4.5,2,0.2461,R,L,A
4.5,32000,-4.5,2,0.2299,R,L,A
5,32000,-4.5,2,0.2209,R,L,A
4,33000,-4.5,2,0.2397,R,L,A
4.5,33000,-4.5,2,0.2226,R,L,A
5,33000,-4.5,2,0.2133,R,L,A
4,34000,-4.5,2,0.2329,R,L,A
4.5,34000,-4.5,2,0.2152,R,L,A
5,34000,-4.5,2,0.2054,R,L,A
4,35000,-4.5,2,0.2248,R,L,A
4.5,35000,-4.5,2,0.2074,R,L,A
5,35000,-4.5,2,0.1975,R,L,A
4.5,37500,-4.5,2,0.1842,R,L,A
5,37500,-4.5,2,0.1746,R,L,A
4.5,40000,-4.5,2,0.1688,R,L,A
5,40000,-4.5,2,0.1531,R,L,A
5,42500,-4.5,2,0.142,R,L,A
5,45000,-4.5,2,0.1381,R,L,A
5,47500,-4.5,2,0.1374,R,L,A
5,50000,-4.5,2,0.1377,R,L,A
0,3500,-4,2,0.8727,R,L,A
0.5,3500,-4,2,0.8222,R,L,A
1,3500,-4,2,0.7436,R,L,A
1.5,3500,-4,2,0.6741,R,L,A
2,3500,-4,2,0.6219,R,L,A
2.5,3500,-4,2,0.5887,R,L,A
3,3500,-4,2,0.5731,R,L,A
0,3750,-4,2,0.7483,R,L,A
0.5,3750,-4,2,0.7137,R,L,A
1,3750,-4,2,0.6631,R,L,A
1.5,3750,-4,2,0.5942,R,L,A
2,3750,-4,2,0.5258,R,L,A
2.5,3750,-4,2,0.4905,R,L,A
3,3750,-4,2,0.484,R,L,A
3.5,3750,-4,2,0.4829,R,L,A
0,4000,-4,2,0.6365,R,L,A
0.5,4000,-4,2,0.6216,R,L,A
1,4000,-4,2,0.6037,R,L,A
1.5,4000,-4,2,0.5844,R,L,A
2,4000,-4,2,0.5411,R,L,A
2.5,4000,-4,2,0.4828,R,L,A
3,4000,-4,2,0.4379,R,L,A
3.5,4000,-4,2,0.4189,R,L,A
4,4000,-4,2,0.4217,R,L,A
4.5,4000,-4,2,0.8916,R,L,A
0,4250,-4,2,0.6252,R,L,A
0.5,4250,-4,2,0.6077,R,L,A
1,4250,-4,2,0.587,R,L,A
1.5,4250,-4,2,0.5669,R,L,A
2,4250,-4,2,0.5473,R,L,A
2.5,4250,-4,2,0.5176,R,L,A
3,4250,-4,2,0.4641,R,L,A
3.5,4250,-4,2,0.4098,R,L,A
4,4250,-4,2,0.3755,R,L,A
0,4500,-4,2,0.6136,R,L,A
0.5,4500,-4,2,0.598,R,L,A
1,4500,-4,2,0.5803,R,L,A
1.5,4500,-4,2,0.5613,R,L,A
2,4500,-4,2,0.5449,R,L,A
2.5,4500,-4,2,0.5271,R,L,A
3,4500,-4,2,0.5065,R,L,A
3.5,4500,-4,2,0.4645,R,L,A
4,4500,-4,2,0.415,R,L,A
4.5,4500,-4,2,0.374,R,L,A
5,4500,-4,2,0.3439,R,L,A
0,4750,-4,2,0.6001,R,L,A
0.5,4750,-4,2,0.587,R,L,A
1,4750,-4,2,0.5739,R,L,A
1.5,4750,-4,2,0.5583,R,L,A
2,4750,-4,2,0.5429,R,L,A
2.5,4750,-4,2,0.5297,R,L,A
3,4750,-4,2,0.5194,R,L,A
3.5,4750,-4,2,0.5,R,L,A
4,4750,-4,2,0.4667,R,L,A
4.5,4750,-4,2,0.4248,R,L,A
5,4750,-4,2,0.3847,R,L,A
0,5000,-4,2,0.5849,R,L,A
0.5,5000,-4,2,0.5768,R,L,A
1,5000,-4,2,0.5648,R,L,A
1.5,5000,-4,2,0.5533,R,L,A
2,5000,-4,2,0.5414,R,L,A
2.5,5000,-4,2,0.5311,R,L,A
3,5000,-4,2,0.5201,R,L,A
3.5,5000,-4,2,0.5087,R,L,A
4,5000,-4,2,0.4903,R,L,A
4.5,5000,-4,2,0.4612,R,L,A
5,5000,-4,2,0.431,R,L,A
0,5250,-4,2,0.5693,R,L,A
0.5,5250,-4,2,0.5635,R,L,A
1,5250,-4,2,0.5561,R,L,A
1.5,5250,-4,2,0.5465,R,L,A
2,5250,-4,2,0.538,R,L,A
2.5,5250,-4,2,0.53,R,L,A
3,5250,-4,2,0.5221,R,L,A
3.5,5250,-4,2,0.5122,R,L,A
4,5250,-4,2,0.503,R,L,A
4.5,5250,-4,2,0.4835,R,L,A
5,5250,-4,2,0.4548,R,L,A
0,5500,-4,2,0.5513,R,L,A
0.5,5500,-4,2,0.5491,R,L,A
1,5500,-4,2,0.5448,R,L,A
1.5,5500,-4,2,0.5388,R,L,A
2,5500,-4,2,0.5328,R,L,A
2.5,5500,-4,2,0.5263,R,L,A
3,5500,-4,2,0.5199,R,L,A
3.5,5500,-4,2,0.5143,R,L,A
4,5500,-4,2,0.5047,R,L,A
4.5,5500,-4,2,0.4908,R,L,A
5,5500,-4,2,0.4724,R,L,A
0,5750,-4,2,0.5959,R,L,A
0.5,5750,-4,2,0.538,R,L,A
1,5750,-4,2,0.5312,R,L,A
1.5,5750,-4,2,0.5288,R,L,A
2,5750,-4,2,0.5251,R,L,A
2.5,5750,-4,2,0.5207,R,L,A
3,5750,-4,2,0.5163,R,L,A
3.5,5750,-4,2,0.5107,R,L,A
4,5750,-4,2,0.5049,R,L,A
4.5,5750,-4,2,0.4949,R,L,A
5,5750,-4,2,0.4814,R,L,A
0,6000,-4,2,0.5867,R,L,A
0.5,6000,-4,2,0.5862,R,L,A
1,6000,-4,2,0.5284,R,L,A
1.5,6000,-4,2,0.5172,R,L,A
2,6000,-4,2,0.5159,R,L,A
2.5,6000,-4,2,0.5133,R,L,A
3,6000,-4,2,0.5102,R,L,A
3.5,6000,-4,2,0.5067,R,L,A
4,6000,-4,2,0.5038,R,L,A
4.5,6000,-4,2,0.4964,R,L,A
5,6000,-4,2,0.4854,R,L,A
0.5,6250,-4,2,0.5771,R,L,A
1,6250,-4,2,0.576,R,L,A
1.5,6250,-4,2,0.5142,R,L,A
2,6250,-4,2,0.5064,R,L,A
2.5,6250,-4,2,0.506,R,L,A
3,6250,-4,2,0.5029,R,L,A
3.5,6250,-4,2,0.5013,R,L,A
4,6250,-4,2,0.4986,R,L,A
4.5,6250,-4,2,0.4949,R,L,A
5,6250,-4,2,0.485,R,L,A
0.5,6500,-4,2,0.568,R,L,A
1,6500,-4,2,0.5666,R,L,A
1.5,6500,-4,2,0.5648,R,L,A
2,6500,-4,2,0.5003,R,L,A
2.5,6500,-4,2,0.4933,R,L,A
3,6500,-4,2,0.494,R,L,A
3.5,6500,-4,2,0.4934,R,L,A
4,6500,-4,2,0.4922,R,L,A
4.5,6500,-4,2,0.4902,R,L,A
5,6500,-4,2,0.4839,R,L,A
0.5,6750,-4,2,0.5597,R,L,A
1,6750,-4,2,0.5561,R,L,A
1.5,6750,-4,2,0.5544,R,L,A
2,6750,-4,2,0.5524,R,L,A
2.5,6750,-4,2,0.4868,R,L,A
3,6750,-4,2,0.4832,R,L,A
3.5,6750,-4,2,0.4842,R,L,A
4,6750,-4,2,0.4842,R,L,A
4.5,6750,-4,2,0.4841,R,L,A
5,6750,-4,2,0.4803,R,L,A
0.5,7000,-4,2,0.5512,R,L,A
1,7000,-4,2,0.5452,R,L,A
1.5,7000,-4,2,0.5424,R,L,A
2,7000,-4,2,0.5416,R,L,A
2.5,7000,-4,2,0.54,R,L,A
3,7000,-4,2,0.4756,R,L,A
3.5,7000,-4,2,0.4748,R,L,A
4,7000,-4,2,0.4759,R,L,A
4.5,7000,-4,2,0.477,R,L,A
5,7000,-4,2,0.4745,R,L,A
1,7250,-4,2,0.5343,R,L,A
1.5,7250,-4,2,0.5299,R,L,A
2,7250,-4,2,0.528,R,L,A
2.5,7250,-4,2,0.5289,R,L,A
3,7250,-4,2,0.5279,R,L,A
3.5,7250,-4,2,0.4652,R,L,A
4,7250,-4,2,0.4664,R,L,A
4.5,7250,-4,2,0.4686,R,L,A
5,7250,-4,2,0.4681,R,L,A
1,7500,-4,2,0.5217,R,L,A
1.5,7500,-4,2,0.5165,R,L,A
2,7500,-4,2,0.5137,R,L,A
2.5,7500,-4,2,0.514,R,L,A
3,7500,-4,2,0.5164,R,L,A
3.5,7500,-4,2,0.516,R,L,A
4,7500,-4,2,0.4614,R,L,A
4.5,7500,-4,2,0.4594,R,L,A
5,7500,-4,2,0.4601,R,L,A
1.5,7750,-4,2,0.5021,R,L,A
2,7750,-4,2,0.4989,R,L,A
2.5,7750,-4,2,0.498,R,L,A
3,7750,-4,2,0.5007,R,L,A
3.5,7750,-4,2,0.5042,R,L,A
4,7750,-4,2,0.5039,R,L,A
4.5,7750,-4,2,0.4509,R,L,A
5,7750,-4,2,0.4515,R,L,A
1.5,8000,-4,2,0.4886,R,L,A
2,8000,-4,2,0.4839,R,L,A
2.5,8000,-4,2,0.4828,R,L,A
3,8000,-4,2,0.4838,R,L,A
3.5,8000,-4,2,0.4883,R,L,A
4,8000,-4,2,0.4923,R,L,A
4.5,8000,-4,2,0.492,R,L,A
5,8000,-4,2,0.4417,R,L,A
2,8250,-4,2,0.4698,R,L,A
2.5,8250,-4,2,0.4677,R,L,A
3,8250,-4,2,0.4685,R,L,A
3.5,8250,-4,2,0.471,R,L,A
4,8250,-4,2,0.4774,R,L,A
4.5,8250,-4,2,0.4806,R,L,A
5,8250,-4,2,0.4351,R,L,A
1.5,8500,-4,2,0.4672,R,L,A
2,8500,-4,2,0.4574,R,L,A
2.5,8500,-4,2,0.4537,R,L,A
3,8500,-4,2,0.4538,R,L,A
3.5,8500,-4,2,0.4561,R,L,A
4,8500,-4,2,0.46,R,L,A
4.5,8500,-4,2,0.4672,R,L,A
5,8500,-4,2,0.4687,R,L,A
2,8750,-4,2,0.4472,R,L,A
2.5,8750,-4,2,0.4412,R,L,A
3,8750,-4,2,0.4402,R,L,A
3.5,8750,-4,2,0.442,R,L,A
4,8750,-4,2,0.4451,R,L,A
4.5,8750,-4,2,0.4502,R,L,A
5,8750,-4,2,0.4565,R,L,A
1.5,9000,-4,2,0.4558,R,L,A
2,9000,-4,2,0.4392,R,L,A
2.5,9000,-4,2,0.4311,R,L,A
3,9000,-4,2,0.4285,R,L,A
3.5,9000,-4,2,0.4292,R,L,A
4,9000,-4,2,0.4321,R,L,A
4.5,9000,-4,2,0.4355,R,L,A
5,9000,-4,2,0.4385,R,L,A
2,9250,-4,2,0.4331,R,L,A
2.5,9250,-4,2,0.4228,R,L,A
3,9250,-4,2,0.4187,R,L,A
3.5,9250,-4,2,0.4182,R,L,A
4,9250,-4,2,0.4201,R,L,A
4.5,9250,-4,2,0.4232,R,L,A
5,9250,-4,2,0.4262,R,L,A
2,9500,-4,2,0.4282,R,L,A
2.5,9500,-4,2,0.416,R,L,A
3,9500,-4,2,0.4103,R,L,A
3.5,9500,-4,2,0.4088,R,L,A
4,9500,-4,2,0.4097,R,L,A
4.5,9500,-4,2,0.4122,R,L,A
5,9500,-4,2,0.4152,R,L,A
2,9750,-4,2,0.4241,R,L,A
2.5,9750,-4,2,0.4102,R,L,A
3,9750,-4,2,0.4033,R,L,A
3.5,9750,-4,2,0.4009,R,L,A
4,9750,-4,2,0.4009,R,L,A
4.5,9750,-4,2,0.4025,R,L,A
5,9750,-4,2,0.405,R,L,A
2,10000,-4,2,0.4206,R,L,A
2.5,10000,-4,2,0.4053,R,L,A
3,10000,-4,2,0.3972,R,L,A
3.5,10000,-4,2,0.3939,R,L,A
4,10000,-4,2,0.3934,R,L,A
4.5,10000,-4,2,0.3942,R,L,A
5,10000,-4,2,0.3959,R,L,A
2,10500,-4,2,0.4148,R,L,A
2.5,10500,-4,2,0.3967,R,L,A
3,10500,-4,2,0.3869,R,L,A
3.5,10500,-4,2,0.3823,R,L,A
4,10500,-4,2,0.3807,R,L,A
4.5,10500,-4,2,0.3805,R,L,A
5,10500,-4,2,0.381,R,L,A
2.5,11000,-4,2,0.3896,R,L,A
3,11000,-4,2,0.3783,R,L,A
3.5,11000,-4,2,0.3726,R,L,A
4,11000,-4,2,0.3701,R,L,A
4.5,11000,-4,2,0.3694,R,L,A
5,11000,-4,2,0.3693,R,L,A
2.5,11500,-4,2,0.3836,R,L,A
3,11500,-4,2,0.3708,R,L,A
3.5,11500,-4,2,0.364,R,L,A
4,11500,-4,2,0.361,R,L,A
4.5,11500,-4,2,0.3598,R,L,A
5,11500,-4,2,0.3595,R,L,A
2.5,12000,-4,2,0.3785,R,L,A
3,12000,-4,2,0.3641,R,L,A
3.5,12000,-4,2,0.3564,R,L,A
4,12000,-4,2,0.3528,R,L,A
4.5,12000,-4,2,0.3512,R,L,A
5,12000,-4,2,0.3507,R,L,A
2.5,12500,-4,2,0.3743,R,L,A
3,12500,-4,2,0.3583,R,L,A
3.5,12500,-4,2,0.3496,R,L,A
4,12500,-4,2,0.3454,R,L,A
4.5,12500,-4,2,0.3434,R,L,A
5,12500,-4,2,0.3428,R,L,A
2.5,13000,-4,2,0.3709,R,L,A
3,13000,-4,2,0.3531,R,L,A
3.5,13000,-4,2,0.3435,R,L,A
4,13000,-4,2,0.3386,R,L,A
4.5,13000,-4,2,0.3363,R,L,A
5,13000,-4,2,0.3354,R,L,A
2,14000,-4,2,0.405,R,L,A
2.5,14000,-4,2,0.366,R,L,A
3,14000,-4,2,0.3447,R,L,A
3.5,14000,-4,2,0.333,R,L,A
4,14000,-4,2,0.3267,R,L,A
4.5,14000,-4,2,0.3237,R,L,A
5,14000,-4,2,0.3222,R,L,A
2.5,15000,-4,2,0.3631,R,L,A
3,15000,-4,2,0.3382,R,L,A
3.5,15000,-4,2,0.3243,R,L,A
4,15000,-4,2,0.3167,R,L,A
4.5,15000,-4,2,0.3128,R,L,A
5,15000,-4,2,0.3108,R,L,A
2.5,16000,-4,2,0.3617,R,L,A
3,16000,-4,2,0.333,R,L,A
3.5,16000,-4,2,0.3171,R,L,A
4,16000,-4,2,0.3083,R,L,A
4.5,16000,-4,2,0.3035,R,L,A
5,16000,-4,2,0.301,R,L,A
2.5,17000,-4,2,0.3618,R,L,A
3,17000,-4,2,0.3288,R,L,A
3.5,17000,-4,2,0.3109,R,L,A
4,17000,-4,2,0.3009,R,L,A
4.5,17000,-4,2,0.2953,R,L,A
5,17000,-4,2,0.2924,R,L,A
2.5,18000,-4,2,0.364,R,L,A
3,18000,-4,2,0.3254,R,L,A
3.5,18000,-4,2,0.3053,R,L,A
4,18000,-4,2,0.2942,R,L,A
4.5,18000,-4,2,0.2881,R,L,A
5,18000,-4,2,0.2848,R,L,A
2.5,19000,-4,2,0.3689,R,L,A
3,19000,-4,2,0.323,R,L,A
3.5,19000,-4,2,0.3001,R,L,A
4,19000,-4,2,0.288,R,L,A
4.5,19000,-4,2,0.2814,R,L,A
5,19000,-4,2,0.2779,R,L,A
3,20000,-4,2,0.3222,R,L,A
3.5,20000,-4,2,0.2957,R,L,A
4,20000,-4,2,0.2821,R,L,A
4.5,20000,-4,2,0.2751,R,L,A
5,20000,-4,2,0.2714,R,L,A
3,21000,-4,2,0.3232,R,L,A
3.5,21000,-4,2,0.2926,R,L,A
4,21000,-4,2,0.2769,R,L,A
4.5,21000,-4,2,0.269,R,L,A
5,21000,-4,2,0.2651,R,L,A
3,22000,-4,2,0.3258,R,L,A
3.5,22000,-4,2,0.2908,R,L,A
4,22000,-4,2,0.2728,R,L,A
4.5,22000,-4,2,0.2636,R,L,A
5,22000,-4,2,0.2593,R,L,A
3,23000,-4,2,0.33,R,L,A
3.5,23000,-4,2,0.2904,R,L,A
4,23000,-4,2,0.2699,R,L,A
4.5,23000,-4,2,0.2593,R,L,A
5,23000,-4,2,0.2542,R,L,A
3,24000,-4,2,0.3359,R,L,A
3.5,24000,-4,2,0.2909,R,L,A
4,24000,-4,2,0.268,R,L,A
4.5,24000,-4,2,0.256,R,L,A
5,24000,-4,2,0.2499,R,L,A
3,25000,-4,2,0.3432,R,L,A
3.5,25000,-4,2,0.2924,R,L,A
4,25000,-4,2,0.2671,R,L,A
4.5,25000,-4,2,0.2536,R,L,A
5,25000,-4,2,0.2466,R,L,A
3,26000,-4,2,0.3478,R,L,A
3.5,26000,-4,2,0.2944,R,L,A
4,26000,-4,2,0.2666,R,L,A
4.5,26000,-4,2,0.2518,R,L,A
5,26000,-4,2,0.244,R,L,A
3.5,27000,-4,2,0.296,R,L,A
4,27000,-4,2,0.2662,R,L,A
4.5,27000,-4,2,0.2503,R,L,A
5,27000,-4,2,0.2416,R,L,A
3.5,28000,-4,2,0.2954,R,L,A
4,28000,-4,2,0.2655,R,L,A
4.5,28000,-4,2,0.2486,R,L,A
5,28000,-4,2,0.2394,R,L,A
3.5,29000,-4,2,0.2914,R,L,A
4,29000,-4,2,0.2633,R,L,A
4.5,29000,-4,2,0.2462,R,L,A
5,29000,-4,2,0.2366,R,L,A
3.5,30000,-4,2,0.2864,R,L,A
4,30000,-4,2,0.2587,R,L,A
4.5,30000,-4,2,0.2425,R,L,A
5,30000,-4,2,0.2327,R,L,A
3.5,31000,-4,2,0.2822,R,L,A
4,31000,-4,2,0.2526,R,L,A
4.5,31000,-4,2,0.2368,R,L,A
5,31000,-4,2,0.2275,R,L,A
4,32000,-4,2,0.2462,R,L,A
4.5,32000,-4,2,0.2299,R,L,A
5,32000,-4,2,0.2208,R,L,A
4,33000,-4,2,0.24,R,L,A
4.5,33000,-4,2,0.2227,R,L,A
5,33000,-4,2,0.2132,R,L,A
4,34000,-4,2,0.2331,R,L,A
4.5,34000,-4,2,0.2153,R,L,A
5,34000,-4,2,0.2055,R,L,A
4,35000,-4,2,0.225,R,L,A
4.5,35000,-4,2,0.2074,R,L,A
5,35000,-4,2,0.1976,R,L,A
4.5,37500,-4,2,0.1844,R,L,A
5,37500,-4,2,0.1746,R,L,A
4.5,40000,-4,2,0.1692,R,L,A
5,40000,-4,2,0.1533,R,L,A
5,42500,-4,2,0.1423,R,L,A
5,45000,-4,2,0.1384,R,L,A
5,47500,-4,2,0.1376,R,L,A
5,50000,-4,2,0.1379,R,L,A
0,3500,-3.5,2,0.6587,R,L,A
0.5,3500,-3.5,2,0.6553,R,L,A
1,3500,-3.5,2,0.6193,R,L,A
1.5,3500,-3.5,2,0.5675,R,L,A
2,3500,-3.5,2,0.5271,R,L,A
2.5,3500,-3.5,2,0.5026,R,L,A
3,3500,-3.5,2,0.498,R,L,A
3.5,3500,-3.5,2,0.5061,R,L,A
0,3750,-3.5,2,0.6466,R,L,A
0.5,3750,-3.5,2,0.6468,R,L,A
1,3750,-3.5,2,0.644,R,L,A
1.5,3750,-3.5,2,0.6036,R,L,A
2,3750,-3.5,2,0.5435,R,L,A
2.5,3750,-3.5,2,0.497,R,L,A
3,3750,-3.5,2,0.4726,R,L,A
3.5,3750,-3.5,2,0.4633,R,L,A
4,3750,-3.5,2,0.4723,R,L,A
0,4000,-3.5,2,0.6354,R,L,A
0.5,4000,-3.5,2,0.6232,R,L,A
1,4000,-3.5,2,0.6107,R,L,A
1.5,4000,-3.5,2,0.599,R,L,A
2,4000,-3.5,2,0.5658,R,L,A
2.5,4000,-3.5,2,0.5101,R,L,A
3,4000,-3.5,2,0.4624,R,L,A
3.5,4000,-3.5,2,0.4382,R,L,A
4,4000,-3.5,2,0.4323,R,L,A
4.5,4000,-3.5,2,0.4309,R,L,A
0,4250,-3.5,2,0.6243,R,L,A
0.5,4250,-3.5,2,0.609,R,L,A
1,4250,-3.5,2,0.5901,R,L,A
1.5,4250,-3.5,2,0.5721,R,L,A
2,4250,-3.5,2,0.5567,R,L,A
2.5,4250,-3.5,2,0.5318,R,L,A
3,4250,-3.5,2,0.4853,R,L,A
3.5,4250,-3.5,2,0.443,R,L,A
4,4250,-3.5,2,0.4116,R,L,A
4.5,4250,-3.5,2,0.4038,R,L,A
0,4500,-3.5,2,0.6132,R,L,A
0.5,4500,-3.5,2,0.5986,R,L,A
1,4500,-3.5,2,0.5811,R,L,A
1.5,4500,-3.5,2,0.5629,R,L,A
2,4500,-3.5,2,0.547,R,L,A
2.5,4500,-3.5,2,0.5321,R,L,A
3,4500,-3.5,2,0.5125,R,L,A
3.5,4500,-3.5,2,0.475,R,L,A
4,4500,-3.5,2,0.4283,R,L,A
4.5,4500,-3.5,2,0.3896,R,L,A
5,4500,-3.5,2,0.3681,R,L,A
0,4750,-3.5,2,0.5993,R,L,A
0.5,4750,-3.5,2,0.5868,R,L,A
1,4750,-3.5,2,0.5735,R,L,A
1.5,4750,-3.5,2,0.5585,R,L,A
2,4750,-3.5,2,0.5446,R,L,A
2.5,4750,-3.5,2,0.5328,R,L,A
3,4750,-3.5,2,0.5178,R,L,A
3.5,4750,-3.5,2,0.5041,R,L,A
4,4750,-3.5,2,0.4719,R,L,A
4.5,4750,-3.5,2,0.4301,R,L,A
5,4750,-3.5,2,0.3908,R,L,A
0,5000,-3.5,2,0.5847,R,L,A
0.5,5000,-3.5,2,0.5759,R,L,A
1,5000,-3.5,2,0.5654,R,L,A
1.5,5000,-3.5,2,0.5537,R,L,A
2,5000,-3.5,2,0.5425,R,L,A
2.5,5000,-3.5,2,0.5319,R,L,A
3,5000,-3.5,2,0.5214,R,L,A
3.5,5000,-3.5,2,0.5094,R,L,A
4,5000,-3.5,2,0.491,R,L,A
