logg,Teff,Z,xi,u,Filt,Met,Mod
2,5500,-2,2,0.3447,J ,L,A
2.5,5500,-2,2,0.3416,J ,L,A
3,5500,-2,2,0.3386,J ,L,A
3.5,5500,-2,2,0.3345,J ,L,A
4,5500,-2,2,0.3296,J ,L,A
4.5,5500,-2,2,0.3224,J ,L,A
5,5500,-2,2,0.3125,J ,L,A
0,5750,-2,2,0.3619,J ,L,A
0.5,5750,-2,2,0.3382,J ,L,A
1,5750,-2,2,0.336,J ,L,A
1.5,5750,-2,2,0.337,J ,L,A
2,5750,-2,2,0.3362,J ,L,A
2.5,5750,-2,2,0.3352,J ,L,A
3,5750,-2,2,0.3337,J ,L,A
3.5,5750,-2,2,0.3304,J ,L,A
4,5750,-2,2,0.3285,J ,L,A
4.5,5750,-2,2,0.3216,J ,L,A
5,5750,-2,2,0.3134,J ,L,A
0,6000,-2,2,0.3667,J ,L,A
0.5,6000,-2,2,0.3513,J ,L,A
1,6000,-2,2,0.3249,J ,L,A
1.5,6000,-2,2,0.3242,J ,L,A
2,6000,-2,2,0.3257,J ,L,A
2.5,6000,-2,2,0.3263,J ,L,A
3,6000,-2,2,0.327,J ,L,A
3.5,6000,-2,2,0.3264,J ,L,A
4,6000,-2,2,0.3241,J ,L,A
4.5,6000,-2,2,0.321,J ,L,A
5,6000,-2,2,0.3136,J ,L,A
0.5,6250,-2,2,0.3527,J ,L,A
1,6250,-2,2,0.3364,J ,L,A
1.5,6250,-2,2,0.3135,J ,L,A
2,6250,-2,2,0.3135,J ,L,A
2.5,6250,-2,2,0.3163,J ,L,A
3,6250,-2,2,0.318,J ,L,A
3.5,6250,-2,2,0.3193,J ,L,A
4,6250,-2,2,0.3189,J ,L,A
4.5,6250,-2,2,0.3174,J ,L,A
5,6250,-2,2,0.3125,J ,L,A
0.5,6500,-2,2,0.3548,J ,L,A
1,6500,-2,2,0.34,J ,L,A
1.5,6500,-2,2,0.3243,J ,L,A
2,6500,-2,2,0.2994,J ,L,A
2.5,6500,-2,2,0.3034,J ,L,A
3,6500,-2,2,0.3072,J ,L,A
3.5,6500,-2,2,0.3106,J ,L,A
4,6500,-2,2,0.3121,J ,L,A
4.5,6500,-2,2,0.3126,J ,L,A
5,6500,-2,2,0.3102,J ,L,A
0.5,6750,-2,2,0.3543,J ,L,A
1,6750,-2,2,0.3401,J ,L,A
1.5,6750,-2,2,0.3271,J ,L,A
2,6750,-2,2,0.3086,J ,L,A
2.5,6750,-2,2,0.2901,J ,L,A
3,6750,-2,2,0.2964,J ,L,A
3.5,6750,-2,2,0.3005,J ,L,A
4,6750,-2,2,0.3037,J ,L,A
4.5,6750,-2,2,0.3057,J ,L,A
5,6750,-2,2,0.3053,J ,L,A
0.5,7000,-2,2,0.3553,J ,L,A
1,7000,-2,2,0.3362,J ,L,A
1.5,7000,-2,2,0.3263,J ,L,A
2,7000,-2,2,0.3136,J ,L,A
2.5,7000,-2,2,0.2961,J ,L,A
3,7000,-2,2,0.2841,J ,L,A
3.5,7000,-2,2,0.2901,J ,L,A
4,7000,-2,2,0.2938,J ,L,A
4.5,7000,-2,2,0.2981,J ,L,A
5,7000,-2,2,0.2994,J ,L,A
0.5,7250,-2,2,0.3573,J ,L,A
1,7250,-2,2,0.3325,J ,L,A
1.5,7250,-2,2,0.319,J ,L,A
2,7250,-2,2,0.3125,J ,L,A
2.5,7250,-2,2,0.3001,J ,L,A
3,7250,-2,2,0.2821,J ,L,A
3.5,7250,-2,2,0.2768,J ,L,A
4,7250,-2,2,0.2831,J ,L,A
4.5,7250,-2,2,0.2881,J ,L,A
5,7250,-2,2,0.2911,J ,L,A
0.5,7500,-2,2,0.3631,J ,L,A
1,7500,-2,2,0.3311,J ,L,A
1.5,7500,-2,2,0.3135,J ,L,A
2,7500,-2,2,0.3043,J ,L,A
2.5,7500,-2,2,0.3007,J ,L,A
3,7500,-2,2,0.2884,J ,L,A
3.5,7500,-2,2,0.2725,J ,L,A
4,7500,-2,2,0.2737,J ,L,A
4.5,7500,-2,2,0.2786,J ,L,A
5,7500,-2,2,0.2824,J ,L,A
1,7750,-2,2,0.3309,J ,L,A
1.5,7750,-2,2,0.309,J ,L,A
2,7750,-2,2,0.297,J ,L,A
2.5,7750,-2,2,0.2913,J ,L,A
3,7750,-2,2,0.2895,J ,L,A
3.5,7750,-2,2,0.2773,J ,L,A
4,7750,-2,2,0.2651,J ,L,A
4.5,7750,-2,2,0.2703,J ,L,A
5,7750,-2,2,0.2738,J ,L,A
1,8000,-2,2,0.3327,J ,L,A
1.5,8000,-2,2,0.3054,J ,L,A
2,8000,-2,2,0.2907,J ,L,A
2.5,8000,-2,2,0.283,J ,L,A
3,8000,-2,2,0.2803,J ,L,A
3.5,8000,-2,2,0.2799,J ,L,A
4,8000,-2,2,0.2672,J ,L,A
4.5,8000,-2,2,0.2592,J ,L,A
5,8000,-2,2,0.2653,J ,L,A
1.5,8250,-2,2,0.303,J ,L,A
2,8250,-2,2,0.2853,J ,L,A
2.5,8250,-2,2,0.2759,J ,L,A
3,8250,-2,2,0.2715,J ,L,A
3.5,8250,-2,2,0.271,J ,L,A
4,8250,-2,2,0.2712,J ,L,A
4.5,8250,-2,2,0.2593,J ,L,A
5,8250,-2,2,0.2542,J ,L,A
1.5,8500,-2,2,0.3018,J ,L,A
2,8500,-2,2,0.2806,J ,L,A
2.5,8500,-2,2,0.2694,J ,L,A
3,8500,-2,2,0.2639,J ,L,A
3.5,8500,-2,2,0.2621,J ,L,A
4,8500,-2,2,0.2635,J ,L,A
4.5,8500,-2,2,0.2622,J ,L,A
5,8500,-2,2,0.2538,J ,L,A
2,8750,-2,2,0.2766,J ,L,A
2.5,8750,-2,2,0.2634,J ,L,A
3,8750,-2,2,0.2569,J ,L,A
3.5,8750,-2,2,0.2544,J ,L,A
4,8750,-2,2,0.2543,J ,L,A
4.5,8750,-2,2,0.2575,J ,L,A
5,8750,-2,2,0.2545,J ,L,A
2,9000,-2,2,0.2747,J ,L,A
2.5,9000,-2,2,0.2591,J ,L,A
3,9000,-2,2,0.2513,J ,L,A
3.5,9000,-2,2,0.248,J ,L,A
4,9000,-2,2,0.2473,J ,L,A
4.5,9000,-2,2,0.2478,J ,L,A
5,9000,-2,2,0.2489,J ,L,A
2,9250,-2,2,0.2731,J ,L,A
2.5,9250,-2,2,0.2552,J ,L,A
3,9250,-2,2,0.2459,J ,L,A
3.5,9250,-2,2,0.2417,J ,L,A
4,9250,-2,2,0.2406,J ,L,A
4.5,9250,-2,2,0.2408,J ,L,A
5,9250,-2,2,0.2415,J ,L,A
2,9500,-2,2,0.272,J ,L,A
2.5,9500,-2,2,0.2523,J ,L,A
3,9500,-2,2,0.2416,J ,L,A
3.5,9500,-2,2,0.2365,J ,L,A
4,9500,-2,2,0.2347,J ,L,A
4.5,9500,-2,2,0.2346,J ,L,A
5,9500,-2,2,0.2351,J ,L,A
2,9750,-2,2,0.271,J ,L,A
2.5,9750,-2,2,0.2499,J ,L,A
3,9750,-2,2,0.2382,J ,L,A
3.5,9750,-2,2,0.2322,J ,L,A
4,9750,-2,2,0.2297,J ,L,A
4.5,9750,-2,2,0.2291,J ,L,A
5,9750,-2,2,0.2294,J ,L,A
2,10000,-2,2,0.2701,J ,L,A
2.5,10000,-2,2,0.2477,J ,L,A
3,10000,-2,2,0.2352,J ,L,A
3.5,10000,-2,2,0.2286,J ,L,A
4,10000,-2,2,0.2255,J ,L,A
4.5,10000,-2,2,0.2243,J ,L,A
5,10000,-2,2,0.2242,J ,L,A
2,10500,-2,2,0.2682,J ,L,A
2.5,10500,-2,2,0.2438,J ,L,A
3,10500,-2,2,0.2301,J ,L,A
3.5,10500,-2,2,0.2226,J ,L,A
4,10500,-2,2,0.2187,J ,L,A
4.5,10500,-2,2,0.2169,J ,L,A
5,10500,-2,2,0.2159,J ,L,A
2.5,11000,-2,2,0.24,J ,L,A
3,11000,-2,2,0.2253,J ,L,A
3.5,11000,-2,2,0.2172,J ,L,A
4,11000,-2,2,0.2131,J ,L,A
4.5,11000,-2,2,0.2109,J ,L,A
5,11000,-2,2,0.2097,J ,L,A
2.5,11500,-2,2,0.2366,J ,L,A
3,11500,-2,2,0.2209,J ,L,A
3.5,11500,-2,2,0.2124,J ,L,A
4,11500,-2,2,0.2079,J ,L,A
4.5,11500,-2,2,0.2056,J ,L,A
5,11500,-2,2,0.2043,J ,L,A
2.5,12000,-2,2,0.2337,J ,L,A
3,12000,-2,2,0.2168,J ,L,A
3.5,12000,-2,2,0.2077,J ,L,A
4,12000,-2,2,0.203,J ,L,A
4.5,12000,-2,2,0.2006,J ,L,A
5,12000,-2,2,0.1994,J ,L,A
2.5,12500,-2,2,0.2313,J ,L,A
3,12500,-2,2,0.213,J ,L,A
3.5,12500,-2,2,0.2033,J ,L,A
4,12500,-2,2,0.1984,J ,L,A
4.5,12500,-2,2,0.196,J ,L,A
5,12500,-2,2,0.1949,J ,L,A
2.5,13000,-2,2,0.2295,J ,L,A
3,13000,-2,2,0.2097,J ,L,A
3.5,13000,-2,2,0.1993,J ,L,A
4,13000,-2,2,0.1942,J ,L,A
4.5,13000,-2,2,0.1915,J ,L,A
5,13000,-2,2,0.1903,J ,L,A
2,14000,-2,2,0.2722,J ,L,A
2.5,14000,-2,2,0.2276,J ,L,A
3,14000,-2,2,0.2047,J ,L,A
3.5,14000,-2,2,0.1926,J ,L,A
4,14000,-2,2,0.1864,J ,L,A
4.5,14000,-2,2,0.1835,J ,L,A
5,14000,-2,2,0.1823,J ,L,A
2.5,15000,-2,2,0.2276,J ,L,A
3,15000,-2,2,0.2013,J ,L,A
3.5,15000,-2,2,0.1874,J ,L,A
4,15000,-2,2,0.18,J ,L,A
4.5,15000,-2,2,0.1766,J ,L,A
5,15000,-2,2,0.175,J ,L,A
2.5,16000,-2,2,0.229,J ,L,A
3,16000,-2,2,0.1991,J ,L,A
3.5,16000,-2,2,0.1833,J ,L,A
4,16000,-2,2,0.1749,J ,L,A
4.5,16000,-2,2,0.1707,J ,L,A
5,16000,-2,2,0.169,J ,L,A
2.5,17000,-2,2,0.2318,J ,L,A
3,17000,-2,2,0.1979,J ,L,A
3.5,17000,-2,2,0.1803,J ,L,A
4,17000,-2,2,0.1709,J ,L,A
4.5,17000,-2,2,0.1661,J ,L,A
5,17000,-2,2,0.164,J ,L,A
2.5,18000,-2,2,0.2361,J ,L,A
3,18000,-2,2,0.1974,J ,L,A
3.5,18000,-2,2,0.1781,J ,L,A
4,18000,-2,2,0.1678,J ,L,A
4.5,18000,-2,2,0.1625,J ,L,A
5,18000,-2,2,0.1599,J ,L,A
2.5,19000,-2,2,0.2426,J ,L,A
3,19000,-2,2,0.1975,J ,L,A
3.5,19000,-2,2,0.1761,J ,L,A
4,19000,-2,2,0.1651,J ,L,A
4.5,19000,-2,2,0.1594,J ,L,A
5,19000,-2,2,0.1567,J ,L,A
3,20000,-2,2,0.1987,J ,L,A
3.5,20000,-2,2,0.1747,J ,L,A
4,20000,-2,2,0.1628,J ,L,A
4.5,20000,-2,2,0.1567,J ,L,A
5,20000,-2,2,0.1539,J ,L,A
3,21000,-2,2,0.201,J ,L,A
3.5,21000,-2,2,0.1741,J ,L,A
4,21000,-2,2,0.1607,J ,L,A
4.5,21000,-2,2,0.1544,J ,L,A
5,21000,-2,2,0.1515,J ,L,A
3,22000,-2,2,0.2045,J ,L,A
3.5,22000,-2,2,0.1744,J ,L,A
4,22000,-2,2,0.1595,J ,L,A
4.5,22000,-2,2,0.1524,J ,L,A
5,22000,-2,2,0.1493,J ,L,A
3,23000,-2,2,0.2089,J ,L,A
3.5,23000,-2,2,0.1757,J ,L,A
4,23000,-2,2,0.1593,J ,L,A
4.5,23000,-2,2,0.1513,J ,L,A
5,23000,-2,2,0.1477,J ,L,A
3,24000,-2,2,0.2144,J ,L,A
3.5,24000,-2,2,0.1776,J ,L,A
4,24000,-2,2,0.1598,J ,L,A
4.5,24000,-2,2,0.1509,J ,L,A
5,24000,-2,2,0.1467,J ,L,A
3,25000,-2,2,0.2217,J ,L,A
3.5,25000,-2,2,0.1799,J ,L,A
4,25000,-2,2,0.1608,J ,L,A
4.5,25000,-2,2,0.1511,J ,L,A
5,25000,-2,2,0.1465,J ,L,A
3,26000,-2,2,0.2298,J ,L,A
3.5,26000,-2,2,0.1827,J ,L,A
4,26000,-2,2,0.162,J ,L,A
4.5,26000,-2,2,0.1517,J ,L,A
5,26000,-2,2,0.1466,J ,L,A
3.5,27000,-2,2,0.1856,J ,L,A
4,27000,-2,2,0.1632,J ,L,A
4.5,27000,-2,2,0.1523,J ,L,A
5,27000,-2,2,0.1468,J ,L,A
3.5,28000,-2,2,0.1876,J ,L,A
4,28000,-2,2,0.164,J ,L,A
4.5,28000,-2,2,0.1524,J ,L,A
5,28000,-2,2,0.1466,J ,L,A
3.5,29000,-2,2,0.1874,J ,L,A
4,29000,-2,2,0.1641,J ,L,A
4.5,29000,-2,2,0.1518,J ,L,A
5,29000,-2,2,0.1458,J ,L,A
4,30000,-2,2,0.1624,J ,L,A
4.5,30000,-2,2,0.1503,J ,L,A
5,30000,-2,2,0.144,J ,L,A
4,31000,-2,2,0.1591,J ,L,A
4.5,31000,-2,2,0.1474,J ,L,A
5,31000,-2,2,0.141,J ,L,A
4,32000,-2,2,0.1547,J ,L,A
4.5,32000,-2,2,0.143,J ,L,A
5,32000,-2,2,0.1368,J ,L,A
4.5,33000,-2,2,0.1378,J ,L,A
5,33000,-2,2,0.1314,J ,L,A
4.5,34000,-2,2,0.1327,J ,L,A
5,34000,-2,2,0.1257,J ,L,A
4.5,35000,-2,2,0.1279,J ,L,A
5,35000,-2,2,0.1201,J ,L,A
4.5,37500,-2,2,0.1148,J ,L,A
5,37500,-2,2,0.1063,J ,L,A
4.5,40000,-2,2,0.1051,J ,L,A
5,40000,-2,2,0.0939,J ,L,A
5,42500,-2,2,0.0878,J ,L,A
5,45000,-2,2,0.0858,J ,L,A
5,47500,-2,2,0.0854,J ,L,A
5,50000,-2,2,0.0853,J ,L,A
0,3500,-1.5,2,0.5408,J ,L,A
0.5,3500,-1.5,2,0.5351,J ,L,A
1,3500,-1.5,2,0.5285,J ,L,A
1.5,3500,-1.5,2,0.5007,J ,L,A
2,3500,-1.5,2,0.4267,J ,L,A
2.5,3500,-1.5,2,0.3504,J ,L,A
3,3500,-1.5,2,0.3107,J ,L,A
3.5,3500,-1.5,2,0.2943,J ,L,A
4,3500,-1.5,2,0.2902,J ,L,A
4.5,3500,-1.5,2,0.2962,J ,L,A
5,3500,-1.5,2,0.3051,J ,L,A
0,3750,-1.5,2,0.5186,J ,L,A
0.5,3750,-1.5,2,0.5145,J ,L,A
1,3750,-1.5,2,0.512,J ,L,A
1.5,3750,-1.5,2,0.509,J ,L,A
2,3750,-1.5,2,0.5006,J ,L,A
2.5,3750,-1.5,2,0.4555,J ,L,A
3,3750,-1.5,2,0.3779,J ,L,A
3.5,3750,-1.5,2,0.3197,J ,L,A
4,3750,-1.5,2,0.2885,J ,L,A
4.5,3750,-1.5,2,0.2882,J ,L,A
5,3750,-1.5,2,0.2889,J ,L,A
0,4000,-1.5,2,0.4882,J ,L,A
0.5,4000,-1.5,2,0.4863,J ,L,A
1,4000,-1.5,2,0.4856,J ,L,A
1.5,4000,-1.5,2,0.4842,J ,L,A
2,4000,-1.5,2,0.4818,J ,L,A
2.5,4000,-1.5,2,0.4788,J ,L,A
3,4000,-1.5,2,0.4575,J ,L,A
3.5,4000,-1.5,2,0.4019,J ,L,A
4,4000,-1.5,2,0.3385,J ,L,A
4.5,4000,-1.5,2,0.298,J ,L,A
5,4000,-1.5,2,0.2793,J ,L,A
0,4250,-1.5,2,0.4519,J ,L,A
0.5,4250,-1.5,2,0.4559,J ,L,A
1,4250,-1.5,2,0.4544,J ,L,A
1.5,4250,-1.5,2,0.4526,J ,L,A
2,4250,-1.5,2,0.4531,J ,L,A
2.5,4250,-1.5,2,0.453,J ,L,A
3,4250,-1.5,2,0.4516,J ,L,A
3.5,4250,-1.5,2,0.4419,J ,L,A
4,4250,-1.5,2,0.4052,J ,L,A
4.5,4250,-1.5,2,0.3535,J ,L,A
5,4250,-1.5,2,0.3092,J ,L,A
0,4500,-1.5,2,0.4176,J ,L,A
0.5,4500,-1.5,2,0.4182,J ,L,A
1,4500,-1.5,2,0.4191,J ,L,A
1.5,4500,-1.5,2,0.42,J ,L,A
2,4500,-1.5,2,0.4217,J ,L,A
2.5,4500,-1.5,2,0.4236,J ,L,A
3,4500,-1.5,2,0.4244,J ,L,A
3.5,4500,-1.5,2,0.4235,J ,L,A
4,4500,-1.5,2,0.4169,J ,L,A
4.5,4500,-1.5,2,0.3935,J ,L,A
5,4500,-1.5,2,0.3526,J ,L,A
0,4750,-1.5,2,0.3933,J ,L,A
0.5,4750,-1.5,2,0.3923,J ,L,A
1,4750,-1.5,2,0.391,J ,L,A
1.5,4750,-1.5,2,0.391,J ,L,A
2,4750,-1.5,2,0.3916,J ,L,A
2.5,4750,-1.5,2,0.3951,J ,L,A
3,4750,-1.5,2,0.3967,J ,L,A
3.5,4750,-1.5,2,0.3976,J ,L,A
4,4750,-1.5,2,0.3953,J ,L,A
4.5,4750,-1.5,2,0.39,J ,L,A
5,4750,-1.5,2,0.3708,J ,L,A
0,5000,-1.5,2,0.3774,J ,L,A
0.5,5000,-1.5,2,0.3755,J ,L,A
1,5000,-1.5,2,0.3728,J ,L,A
1.5,5000,-1.5,2,0.3704,J ,L,A
2,5000,-1.5,2,0.3693,J ,L,A
2.5,5000,-1.5,2,0.3688,J ,L,A
3,5000,-1.5,2,0.3705,J ,L,A
3.5,5000,-1.5,2,0.3703,J ,L,A
4,5000,-1.5,2,0.3722,J ,L,A
4.5,5000,-1.5,2,0.367,J ,L,A
5,5000,-1.5,2,0.3613,J ,L,A
0,5250,-1.5,2,0.3634,J ,L,A
0.5,5250,-1.5,2,0.3627,J ,L,A
1,5250,-1.5,2,0.3608,J ,L,A
1.5,5250,-1.5,2,0.3582,J ,L,A
2,5250,-1.5,2,0.3552,J ,L,A
2.5,5250,-1.5,2,0.3533,J ,L,A
3,5250,-1.5,2,0.3519,J ,L,A
3.5,5250,-1.5,2,0.3514,J ,L,A
4,5250,-1.5,2,0.3505,J ,L,A
4.5,5250,-1.5,2,0.3495,J ,L,A
5,5250,-1.5,2,0.3416,J ,L,A
0,5500,-1.5,2,0.3477,J ,L,A
0.5,5500,-1.5,2,0.349,J ,L,A
1,5500,-1.5,2,0.3488,J ,L,A
1.5,5500,-1.5,2,0.348,J ,L,A
2,5500,-1.5,2,0.3459,J ,L,A
2.5,5500,-1.5,2,0.3439,J ,L,A
3,5500,-1.5,2,0.3421,J ,L,A
3.5,5500,-1.5,2,0.3395,J ,L,A
4,5500,-1.5,2,0.3373,J ,L,A
4.5,5500,-1.5,2,0.3335,J ,L,A
5,5500,-1.5,2,0.3309,J ,L,A
0,5750,-1.5,2,0.3622,J ,L,A
0.5,5750,-1.5,2,0.3368,J ,L,A
1,5750,-1.5,2,0.3353,J ,L,A
1.5,5750,-1.5,2,0.3366,J ,L,A
2,5750,-1.5,2,0.3364,J ,L,A
2.5,5750,-1.5,2,0.3357,J ,L,A
3,5750,-1.5,2,0.335,J ,L,A
3.5,5750,-1.5,2,0.3325,J ,L,A
4,5750,-1.5,2,0.3303,J ,L,A
4.5,5750,-1.5,2,0.3264,J ,L,A
5,5750,-1.5,2,0.3204,J ,L,A
0,6000,-1.5,2,0.3665,J ,L,A
0.5,6000,-1.5,2,0.3512,J ,L,A
1,6000,-1.5,2,0.3247,J ,L,A
1.5,6000,-1.5,2,0.3228,J ,L,A
2,6000,-1.5,2,0.325,J ,L,A
2.5,6000,-1.5,2,0.326,J ,L,A
3,6000,-1.5,2,0.3271,J ,L,A
3.5,6000,-1.5,2,0.3269,J ,L,A
4,6000,-1.5,2,0.325,J ,L,A
4.5,6000,-1.5,2,0.3218,J ,L,A
5,6000,-1.5,2,0.3164,J ,L,A
0.5,6250,-1.5,2,0.3528,J ,L,A
1,6250,-1.5,2,0.3365,J ,L,A
1.5,6250,-1.5,2,0.3115,J ,L,A
2,6250,-1.5,2,0.3126,J ,L,A
2.5,6250,-1.5,2,0.3157,J ,L,A
3,6250,-1.5,2,0.3177,J ,L,A
3.5,6250,-1.5,2,0.3195,J ,L,A
4,6250,-1.5,2,0.3186,J ,L,A
4.5,6250,-1.5,2,0.3181,J ,L,A
5,6250,-1.5,2,0.3138,J ,L,A
0.5,6500,-1.5,2,0.3539,J ,L,A
1,6500,-1.5,2,0.3401,J ,L,A
1.5,6500,-1.5,2,0.3251,J ,L,A
2,6500,-1.5,2,0.3022,J ,L,A
2.5,6500,-1.5,2,0.3028,J ,L,A
3,6500,-1.5,2,0.307,J ,L,A
3.5,6500,-1.5,2,0.3103,J ,L,A
4,6500,-1.5,2,0.3117,J ,L,A
4.5,6500,-1.5,2,0.3126,J ,L,A
5,6500,-1.5,2,0.3105,J ,L,A
0.5,6750,-1.5,2,0.353,J ,L,A
1,6750,-1.5,2,0.3393,J ,L,A
1.5,6750,-1.5,2,0.3268,J ,L,A
2,6750,-1.5,2,0.3101,J ,L,A
2.5,6750,-1.5,2,0.2895,J ,L,A
3,6750,-1.5,2,0.296,J ,L,A
3.5,6750,-1.5,2,0.3,J ,L,A
4,6750,-1.5,2,0.3029,J ,L,A
4.5,6750,-1.5,2,0.3056,J ,L,A
5,6750,-1.5,2,0.3055,J ,L,A
0.5,7000,-1.5,2,0.354,J ,L,A
1,7000,-1.5,2,0.3352,J ,L,A
1.5,7000,-1.5,2,0.3256,J ,L,A
2,7000,-1.5,2,0.3137,J ,L,A
2.5,7000,-1.5,2,0.2954,J ,L,A
3,7000,-1.5,2,0.2802,J ,L,A
3.5,7000,-1.5,2,0.2898,J ,L,A
4,7000,-1.5,2,0.294,J ,L,A
4.5,7000,-1.5,2,0.2974,J ,L,A
5,7000,-1.5,2,0.299,J ,L,A
0.5,7250,-1.5,2,0.3558,J ,L,A
1,7250,-1.5,2,0.3314,J ,L,A
1.5,7250,-1.5,2,0.3183,J ,L,A
2,7250,-1.5,2,0.312,J ,L,A
2.5,7250,-1.5,2,0.3006,J ,L,A
3,7250,-1.5,2,0.2814,J ,L,A
3.5,7250,-1.5,2,0.2735,J ,L,A
4,7250,-1.5,2,0.2826,J ,L,A
4.5,7250,-1.5,2,0.2871,J ,L,A
5,7250,-1.5,2,0.2903,J ,L,A
0.5,7500,-1.5,2,0.3617,J ,L,A
1,7500,-1.5,2,0.3299,J ,L,A
1.5,7500,-1.5,2,0.3127,J ,L,A
2,7500,-1.5,2,0.3038,J ,L,A
2.5,7500,-1.5,2,0.2998,J ,L,A
3,7500,-1.5,2,0.2886,J ,L,A
3.5,7500,-1.5,2,0.2724,J ,L,A
4,7500,-1.5,2,0.2702,J ,L,A
4.5,7500,-1.5,2,0.2777,J ,L,A
5,7500,-1.5,2,0.2818,J ,L,A
1,7750,-1.5,2,0.3298,J ,L,A
1.5,7750,-1.5,2,0.3082,J ,L,A
2,7750,-1.5,2,0.2964,J ,L,A
2.5,7750,-1.5,2,0.2908,J ,L,A
3,7750,-1.5,2,0.2894,J ,L,A
3.5,7750,-1.5,2,0.278,J ,L,A
4,7750,-1.5,2,0.2626,J ,L,A
4.5,7750,-1.5,2,0.2695,J ,L,A
5,7750,-1.5,2,0.273,J ,L,A
1,8000,-1.5,2,0.3322,J ,L,A
1.5,8000,-1.5,2,0.305,J ,L,A
2,8000,-1.5,2,0.2902,J ,L,A
2.5,8000,-1.5,2,0.2826,J ,L,A
3,8000,-1.5,2,0.2797,J ,L,A
3.5,8000,-1.5,2,0.2797,J ,L,A
4,8000,-1.5,2,0.2673,J ,L,A
4.5,8000,-1.5,2,0.2612,J ,L,A
5,8000,-1.5,2,0.2646,J ,L,A
1.5,8250,-1.5,2,0.303,J ,L,A
2,8250,-1.5,2,0.2853,J ,L,A
2.5,8250,-1.5,2,0.2757,J ,L,A
3,8250,-1.5,2,0.2711,J ,L,A
3.5,8250,-1.5,2,0.2703,J ,L,A
4,8250,-1.5,2,0.2712,J ,L,A
4.5,8250,-1.5,2,0.2599,J ,L,A
5,8250,-1.5,2,0.2558,J ,L,A
1.5,8500,-1.5,2,0.3024,J ,L,A
2,8500,-1.5,2,0.2812,J ,L,A
2.5,8500,-1.5,2,0.2697,J ,L,A
3,8500,-1.5,2,0.2639,J ,L,A
3.5,8500,-1.5,2,0.2618,J ,L,A
4,8500,-1.5,2,0.2628,J ,L,A
4.5,8500,-1.5,2,0.262,J ,L,A
5,8500,-1.5,2,0.2526,J ,L,A
2,8750,-1.5,2,0.2777,J ,L,A
2.5,8750,-1.5,2,0.2644,J ,L,A
3,8750,-1.5,2,0.2576,J ,L,A
3.5,8750,-1.5,2,0.2546,J ,L,A
4,8750,-1.5,2,0.2539,J ,L,A
4.5,8750,-1.5,2,0.2567,J ,L,A
5,8750,-1.5,2,0.2541,J ,L,A
2,9000,-1.5,2,0.2758,J ,L,A
2.5,9000,-1.5,2,0.2603,J ,L,A
3,9000,-1.5,2,0.2524,J ,L,A
3.5,9000,-1.5,2,0.2487,J ,L,A
4,9000,-1.5,2,0.2474,J ,L,A
4.5,9000,-1.5,2,0.2475,J ,L,A
5,9000,-1.5,2,0.2485,J ,L,A
2,9250,-1.5,2,0.2744,J ,L,A
2.5,9250,-1.5,2,0.2563,J ,L,A
3,9250,-1.5,2,0.247,J ,L,A
3.5,9250,-1.5,2,0.2426,J ,L,A
4,9250,-1.5,2,0.2411,J ,L,A
4.5,9250,-1.5,2,0.2408,J ,L,A
5,9250,-1.5,2,0.2411,J ,L,A
2,9500,-1.5,2,0.2732,J ,L,A
2.5,9500,-1.5,2,0.2533,J ,L,A
3,9500,-1.5,2,0.2423,J ,L,A
3.5,9500,-1.5,2,0.2371,J ,L,A
4,9500,-1.5,2,0.2352,J ,L,A
4.5,9500,-1.5,2,0.2347,J ,L,A
5,9500,-1.5,2,0.2348,J ,L,A
2,9750,-1.5,2,0.2723,J ,L,A
2.5,9750,-1.5,2,0.2509,J ,L,A
3,9750,-1.5,2,0.2388,J ,L,A
3.5,9750,-1.5,2,0.2325,J ,L,A
4,9750,-1.5,2,0.2299,J ,L,A
4.5,9750,-1.5,2,0.2291,J ,L,A
5,9750,-1.5,2,0.2292,J ,L,A
2,10000,-1.5,2,0.2713,J ,L,A
2.5,10000,-1.5,2,0.2487,J ,L,A
3,10000,-1.5,2,0.2358,J ,L,A
3.5,10000,-1.5,2,0.2288,J ,L,A
4,10000,-1.5,2,0.2255,J ,L,A
4.5,10000,-1.5,2,0.2243,J ,L,A
5,10000,-1.5,2,0.224,J ,L,A
2,10500,-1.5,2,0.2692,J ,L,A
2.5,10500,-1.5,2,0.2446,J ,L,A
3,10500,-1.5,2,0.2306,J ,L,A
3.5,10500,-1.5,2,0.2228,J ,L,A
4,10500,-1.5,2,0.2185,J ,L,A
4.5,10500,-1.5,2,0.2164,J ,L,A
5,10500,-1.5,2,0.2155,J ,L,A
2.5,11000,-1.5,2,0.2407,J ,L,A
3,11000,-1.5,2,0.2258,J ,L,A
3.5,11000,-1.5,2,0.2175,J ,L,A
4,11000,-1.5,2,0.213,J ,L,A
4.5,11000,-1.5,2,0.2105,J ,L,A
5,11000,-1.5,2,0.2091,J ,L,A
2.5,11500,-1.5,2,0.2369,J ,L,A
3,11500,-1.5,2,0.2211,J ,L,A
3.5,11500,-1.5,2,0.2125,J ,L,A
4,11500,-1.5,2,0.2078,J ,L,A
4.5,11500,-1.5,2,0.2053,J ,L,A
5,11500,-1.5,2,0.2038,J ,L,A
2.5,12000,-1.5,2,0.2335,J ,L,A
3,12000,-1.5,2,0.2167,J ,L,A
